tile_id,filename,md5_hash,filesize_bytes,type,in_train
KQ266140,KQ266140_satellite.tif,3477483ebe18116f11bdabaac4a26284,1128403,satellite,True
DU704958,DU704958_satellite.tif,805aa7167e5edccdc7a94ed85c8eee6e,1660888,satellite,True
YU372871,YU372871_satellite.tif,c9e60d68bb2cd0eecc72c87fd0515f34,1414266,satellite,True
AN112098,AN112098_satellite.tif,ece7cc090ef44ed8696e1ec340c438b7,1501891,satellite,True
SE129169,SE129169_satellite.tif,748dfade0761ede4a369865a01135bee,996987,satellite,True
RC699569,RC699569_satellite.tif,e8e7a6c2e02cf8926020fb72b048bd22,1240506,satellite,True
XX236889,XX236889_satellite.tif,a7a8e1450b2d0a61747eaa5a258273d4,1542366,satellite,True
UU915361,UU915361_satellite.tif,ca7591246fba7748e36ee9856e7aa574,1206982,satellite,True
HU332527,HU332527_satellite.tif,d025b65b4b1e3142c454ec194b018c2e,1053925,satellite,True
RH861593,RH861593_satellite.tif,a2b1616574479fcfcc389124244eb44f,1515755,satellite,True
ZM907814,ZM907814_satellite.tif,8130693baff1ef01dbc01f1482639fb1,1360430,satellite,True
BI186993,BI186993_satellite.tif,3eff830afc58d890cea769e5ee285a58,1308224,satellite,True
UA769396,UA769396_satellite.tif,8bd0d991434f31232f856505b3488f8c,1354879,satellite,True
DD581430,DD581430_satellite.tif,3dbc5541348c76885eef82b32a1bd7dc,1266002,satellite,True
DD248725,DD248725_satellite.tif,93d14a4b5f508dedda9843f783a39bd6,1027720,satellite,True
FC181140,FC181140_satellite.tif,71f007b937df267fee8ec208fd8f8a30,1607016,satellite,True
UC320511,UC320511_satellite.tif,a6f4e573c8d3d1c4205c816546f49c1a,1343383,satellite,True
MK764327,MK764327_satellite.tif,d08266cfe12a1d8b79accc1b4c274179,1343047,satellite,True
ZF288540,ZF288540_satellite.tif,cbe93cd219776eddae474a2caddab4f7,1348183,satellite,True
FV694850,FV694850_satellite.tif,f05c4aa87f0b6b7358a4ed3553985b3a,1614674,satellite,True
BD459462,BD459462_satellite.tif,ae3dbe812844d8f333aa6410ebe5ec7e,1414567,satellite,True
PT729138,PT729138_satellite.tif,b9c4d9ede5b27f1cadbfe7ce57b883b9,1528873,satellite,True
FQ877725,FQ877725_satellite.tif,24983e478ba94317e581fe12f4c3c18c,1296172,satellite,True
AQ636603,AQ636603_satellite.tif,4ac52c8b616aa48fa15d58c35a3ca6b7,1252975,satellite,True
GL220364,GL220364_satellite.tif,c81d537c4e557e4f52897143f501c2b5,1513201,satellite,True
AK245295,AK245295_satellite.tif,a229c57948f5f02d09fa866d764c4227,1522287,satellite,True
XW232729,XW232729_satellite.tif,d72444e56277234a5766cdb2456723c5,1147856,satellite,True
PG196437,PG196437_satellite.tif,804049e63dd653bfbf9d6d71a6cf46a3,1231441,satellite,True
RU408617,RU408617_satellite.tif,73df0a70bdc63561072caf968127194d,1404208,satellite,True
ZP557244,ZP557244_satellite.tif,6a4de4f23baa33bf0a5285f414780bf6,1627749,satellite,True
VW394736,VW394736_satellite.tif,3e5b37da5bdb868b773a21abcedc29a6,943642,satellite,True
DS931681,DS931681_satellite.tif,728b00d8680d1034f1a80726e0bb4918,1066431,satellite,True
JF932673,JF932673_satellite.tif,4dbab96726f6a90cf1686cf3f0962415,1469639,satellite,True
XP554527,XP554527_satellite.tif,cd2b6c66560030c5fa88f08e09a0d1c7,1465732,satellite,True
NT883369,NT883369_satellite.tif,e523722d4470baaef5a08bd199fec1b1,1635133,satellite,True
KT212783,KT212783_satellite.tif,1cead46c0aa6c7ab33df532cf5b14b54,1432179,satellite,True
NG694691,NG694691_satellite.tif,8e14a2c8e1274177edae26b30ec6411c,1353905,satellite,True
BQ365356,BQ365356_satellite.tif,746851ca6856c00869444cc76f35146a,1533721,satellite,True
JT966843,JT966843_satellite.tif,c69c653ea551aa2b5787a3e6f7eeffef,1564133,satellite,True
FZ438355,FZ438355_satellite.tif,4365dfd480973e238d56ba999f32373a,848377,satellite,True
KD110100,KD110100_satellite.tif,0bd9a77eff811b772e1fddee2fd1bf7b,1493942,satellite,True
AW444844,AW444844_satellite.tif,4e223927bc36ffde5075a12801655914,1165692,satellite,True
SZ437181,SZ437181_satellite.tif,29443b38eaa1d29df43411862ed0620d,1120946,satellite,True
RC504321,RC504321_satellite.tif,0da0cc8698fc202ad8c76eaff6d8ba53,1536283,satellite,True
IW737433,IW737433_satellite.tif,34aa74ad170b89b2d295928f1b70fb62,1041278,satellite,True
ZV178458,ZV178458_satellite.tif,b4f87c8c2ea50f2041f8b2cc9327403c,899562,satellite,True
UN815267,UN815267_satellite.tif,1be6a03898227663576b11c9be216fc8,826654,satellite,True
FT442753,FT442753_satellite.tif,7e5e3da2af8eb105454e60ec4e7173ef,1048429,satellite,True
HS122301,HS122301_satellite.tif,04dfceb14ed121aa2df29029b89c1aca,1574561,satellite,True
UZ997689,UZ997689_satellite.tif,d88c782973a76d52eaf1fe2c2acee81f,1857330,satellite,True
MB659380,MB659380_satellite.tif,83623323e2b56ca325526d1327772861,1602904,satellite,True
PD970161,PD970161_satellite.tif,2a849e008ebf2f9abae53095e92ebca9,1447940,satellite,True
XJ388016,XJ388016_satellite.tif,0f2f7f01a6430d57984671868eb7e714,1219289,satellite,True
LM183641,LM183641_satellite.tif,bb82a25869bf4452cccc84d109c30346,1124359,satellite,True
JW576663,JW576663_satellite.tif,7c713b9878076c2bad73a6d73bfe896a,1157792,satellite,True
UD984028,UD984028_satellite.tif,88ea37522922b70290631c78edc23a60,1321844,satellite,True
TD130710,TD130710_satellite.tif,40a9b31f18f39cc41bae6df9f1f92416,1442256,satellite,True
AE210242,AE210242_satellite.tif,3b9f3f78828616d11800c7334a8f69df,1306664,satellite,True
WX556846,WX556846_satellite.tif,5aebd3e18e58e00c311f0fd1b82fdb05,1207846,satellite,True
CG859282,CG859282_satellite.tif,113e418a91cddf1f84447139f50fc07e,1416046,satellite,True
LR105181,LR105181_satellite.tif,fa89ad3b57d75409c744fc623e6c8473,826962,satellite,True
BJ178687,BJ178687_satellite.tif,f6c3e7d68188870d4b7bb650870165b3,936286,satellite,True
WT930081,WT930081_satellite.tif,18c716095a678019bff0634df139407e,1325506,satellite,True
IW278612,IW278612_satellite.tif,d425009e8405967ed28fffde585f18f4,792833,satellite,True
EY712505,EY712505_satellite.tif,8bcb3c3d1efcb22d6aa56aa63ccee931,1014269,satellite,True
NU568482,NU568482_satellite.tif,fc4fc421200981905368d8def8cf39e9,845952,satellite,True
QQ352207,QQ352207_satellite.tif,6e9610b7a9d9efb3f9874a51aad9e3b2,845262,satellite,True
VP394169,VP394169_satellite.tif,e3275790da98ad2dc93886a3825fae3d,1101629,satellite,True
RH791515,RH791515_satellite.tif,f4220c409325f160c35426725fbf77d6,1140929,satellite,True
GO958271,GO958271_satellite.tif,fdc2ddcb76b95b152e6b6b692abb7a53,1063440,satellite,True
PD456987,PD456987_satellite.tif,81cb61bca671b061a62f91c27fad5c29,1618285,satellite,True
SY653275,SY653275_satellite.tif,31449af37a21b5eab37c044404fd114d,1235871,satellite,True
KY426972,KY426972_satellite.tif,30c135c07a901e08224c04f1f91db9cd,1275103,satellite,True
UE988990,UE988990_satellite.tif,ab324650c471982c9f0781d1e647bec9,1450725,satellite,True
EH481308,EH481308_satellite.tif,319cc9140d6d4d6bd5e2b43126044c91,1335487,satellite,True
OT638406,OT638406_satellite.tif,7563c935b858d4464aa6cfd2a10b267e,1079420,satellite,True
MG171973,MG171973_satellite.tif,04c3acbf3ec203983e70b27443349692,904369,satellite,True
FV422066,FV422066_satellite.tif,02fab1f29ecf557bfe3b6d346112acc6,1575788,satellite,True
DX215552,DX215552_satellite.tif,536af693ab6a5291cf35a75cbb319ef3,1391804,satellite,True
VQ574628,VQ574628_satellite.tif,608b5d8941b3b7a8e58623b2bab5cc39,1102630,satellite,True
DR188150,DR188150_satellite.tif,efb6e120e7e1ccf09f2e201788cc9ea9,1319721,satellite,True
GE516209,GE516209_satellite.tif,a1c36e01bc3dff297e03d70fdee9cdc0,1555576,satellite,True
QK155739,QK155739_satellite.tif,e47f065eba000dbc99f02777a4fe9b45,1720548,satellite,True
LD151521,LD151521_satellite.tif,3903f6a374dc93a7bf63f8d9e9ef2cf8,592703,satellite,True
XN303352,XN303352_satellite.tif,f4e0864d4313f3b7f04794719378b474,1112088,satellite,True
MF722905,MF722905_satellite.tif,eb405ee1e3d001977be71ac330ae7db0,1284513,satellite,True
TP643810,TP643810_satellite.tif,3fdd00868d5ccdd8f69b2dcb12dbc61f,1117668,satellite,True
VB777741,VB777741_satellite.tif,f62a0a5027de56ea645897b6c7cee7f4,1065242,satellite,True
BS379108,BS379108_satellite.tif,0d0b43fcfbeeb91fb0e159b75b465182,1174854,satellite,True
RD388840,RD388840_satellite.tif,dd7dca331c0dc3f98779efdb9d73c49d,1273251,satellite,True
TW850595,TW850595_satellite.tif,1270b056ebb582740c71626de0039e95,1087006,satellite,True
MD330569,MD330569_satellite.tif,5b6de6d4d8d08ee1414e6dd431fe915e,945844,satellite,True
WI619225,WI619225_satellite.tif,5d1817a8291ad2b931eb68970099f021,1163261,satellite,True
ZG464519,ZG464519_satellite.tif,3c4c5d16d6e0f62db6a86e5e890d4cd4,1370869,satellite,True
WT401967,WT401967_satellite.tif,24b51c17d16ac5dee6c5143754d37b16,1491331,satellite,True
DF627685,DF627685_satellite.tif,32091368b2b454535b159f52a6692f2b,1111561,satellite,True
TP874992,TP874992_satellite.tif,b2ab021d77317e5547465ef24d837dce,1506367,satellite,True
WH278501,WH278501_satellite.tif,5fa40f5e4f09f7a1d28cce1e7ff385ce,1001421,satellite,True
CF296444,CF296444_satellite.tif,b90d0e879753dcf26a7787cf8062620d,1252180,satellite,True
OE113353,OE113353_satellite.tif,b4b9a8dfb5d20e6d7ee556875d1944ba,1094734,satellite,True
IC279018,IC279018_satellite.tif,8c54939bb4e518e97f94c8889e70b5d6,1193672,satellite,True
AT469249,AT469249_satellite.tif,87f739c32ae62b87122cac49997f81ca,1444324,satellite,True
SA612027,SA612027_satellite.tif,50956f0dc6e2a9eb10ab6cf221d81f5e,1354363,satellite,True
PD147371,PD147371_satellite.tif,795868e0255d63a3bf535e1db31bb229,1117433,satellite,True
SV404777,SV404777_satellite.tif,7fcd0b91404f1ef3e64dfa3e002b0be7,1323611,satellite,True
QQ275431,QQ275431_satellite.tif,2f712d0bd867869d17b85af7fb2e9d10,1516796,satellite,True
YD204849,YD204849_satellite.tif,761308d70fa34cac5f6117716d4794c2,1694086,satellite,True
XK574602,XK574602_satellite.tif,e3d8b18c30a55ef1a7b27ea1ab2589fd,1416731,satellite,True
LR369840,LR369840_satellite.tif,2d8d27a09e068ded8fa87d9ecc61bbba,1424050,satellite,True
LJ844653,LJ844653_satellite.tif,8c1d479812be29ddc89cab869faebb87,934879,satellite,True
QY796188,QY796188_satellite.tif,80fe8c5eaacc2d99644bc1a5d42cf273,774647,satellite,True
TP218238,TP218238_satellite.tif,00ef5883249664dd65570ab26a5d4943,572584,satellite,True
NH791396,NH791396_satellite.tif,178cae5cd4a35c5cb485b008459cc068,1023202,satellite,True
LP132405,LP132405_satellite.tif,08e162a77b3b8252331ee419386a5d25,959844,satellite,True
XW551643,XW551643_satellite.tif,5eb28ab1b6ed75a66a90bd59e792b0b3,950383,satellite,True
XC303258,XC303258_satellite.tif,2dfbafb76f72b75c138efb0e9fcb86e0,882137,satellite,True
MU213174,MU213174_satellite.tif,4cb8fed7609fa7394bf2235068f95d02,694964,satellite,True
UV671386,UV671386_satellite.tif,243508981e2db216659c8d121daabb93,500176,satellite,True
OQ283450,OQ283450_satellite.tif,5b0f56fbe5a13e80501002e3b1e88ca4,1012616,satellite,True
VL447283,VL447283_satellite.tif,03a9b0c0634dd803c6bf2a1c35b8fabc,1011787,satellite,True
SQ835928,SQ835928_satellite.tif,0cba3a08d833f1c09b57493047a32e35,983681,satellite,True
TD554515,TD554515_satellite.tif,7a3e59f4e596396139f2c05c22c7cc08,1106516,satellite,True
SZ930829,SZ930829_satellite.tif,323d3c48312b72956fb23137e7798c1a,1191134,satellite,True
DA623162,DA623162_satellite.tif,c453a8556a64a032d8db5301850164dc,484954,satellite,True
JT685253,JT685253_satellite.tif,d41d8448a908d4ccfb52607864237878,1135468,satellite,True
JA551226,JA551226_satellite.tif,ac357b0eb130fe69f20c20595a9e75a7,1118699,satellite,True
JZ626378,JZ626378_satellite.tif,553d122e213ccde4b4bcf9e4aa147eea,1096544,satellite,True
YR262568,YR262568_satellite.tif,d4dca0706dde7c7a8fc99cfbcc2cf1f0,1170957,satellite,True
WI249573,WI249573_satellite.tif,1b334253e24c35dfb86f7b1742e19991,1159100,satellite,True
GN713652,GN713652_satellite.tif,1ecfeb0e05f9a0b04c14706ea52cadce,1263468,satellite,True
JH133697,JH133697_satellite.tif,99c18b92214f7eb27243ac4eda994696,1011942,satellite,True
LH951138,LH951138_satellite.tif,51fd7b607698b9dbe5cc9e8e5da0e247,985336,satellite,True
MN518500,MN518500_satellite.tif,ac3367d857c91146ef7935208832fb6a,1136382,satellite,True
DI416693,DI416693_satellite.tif,3e164f419e85c9bf538fe6d79d9ee5b9,1447558,satellite,True
FS556986,FS556986_satellite.tif,0a8f17e6e6221f2b45fe7ad3ecbf7512,1028391,satellite,True
RG415686,RG415686_satellite.tif,8f0a566e82fa8c8a50d7a4266eddad97,1234657,satellite,True
JS758840,JS758840_satellite.tif,74fac06bcfab2362936f2fcef665b499,1374815,satellite,True
FM920411,FM920411_satellite.tif,1b2f0eb8c2f920aff3cde233a01a2f4e,1110257,satellite,True
ND245342,ND245342_satellite.tif,8bd62fdc680ee956af529d40fc9ac7ec,1073010,satellite,True
WK628288,WK628288_satellite.tif,9c33224c6f7a077e5c34ffdecadb878d,1516884,satellite,True
WL591130,WL591130_satellite.tif,e51fa068e185f16fe1b0467191e74e5b,1471364,satellite,True
ON530187,ON530187_satellite.tif,fb75ec0c8384abbaff0ac7421dd82e7a,927457,satellite,True
RA904016,RA904016_satellite.tif,c8f280e06854fa106ad9abba0e4dc2a8,921224,satellite,True
YE745092,YE745092_satellite.tif,af8981313a4c24d4c4da878829fe26a3,1230164,satellite,True
ZH708512,ZH708512_satellite.tif,87b2b36f97e95caf897233a6b2527ce0,1567412,satellite,True
ET669659,ET669659_satellite.tif,9837354a268f615772cffd9ee646e0d9,1297273,satellite,True
JB892026,JB892026_satellite.tif,e8426d33e3420fbda09917e6af9ac303,1074865,satellite,True
ZY643171,ZY643171_satellite.tif,b719099a6db575134b402e1a8733743b,926830,satellite,True
BC157349,BC157349_satellite.tif,d425c0f2ac74d5bcd768580f5471fd4c,1059943,satellite,True
UD449682,UD449682_satellite.tif,939ac3882e3b8319d00aa819d7272bc9,1320241,satellite,True
JS604855,JS604855_satellite.tif,4610311eed93cf917b0857cbff973aad,1549374,satellite,True
BD876442,BD876442_satellite.tif,d971a88c38e90fcf7fa316778d0ad7f5,1100054,satellite,True
GQ251154,GQ251154_satellite.tif,2be52f92572f6abd27d9bfe77255410a,972924,satellite,True
PE334402,PE334402_satellite.tif,d708c482462a833b6b4f0ab55fd8bfb5,1005452,satellite,True
UE415508,UE415508_satellite.tif,b8b59e9a8eb1562e768f7aaa7834144e,962874,satellite,True
XA944750,XA944750_satellite.tif,d9b3fe5caac077bf92a1f80615bdca91,896227,satellite,True
ET226913,ET226913_satellite.tif,4594eea7a7c978c8ee041e1837bda959,1216911,satellite,True
HG208639,HG208639_satellite.tif,2d49901bc9a4d2bdbfd097bf4ed6cd25,1295704,satellite,True
DJ524209,DJ524209_satellite.tif,a5a1236fdf5fd7b9d558cb826ee6de08,1375798,satellite,True
FH982608,FH982608_satellite.tif,9dfb335465739fc8928ceb3a56b7c7b2,1209338,satellite,True
IT814416,IT814416_satellite.tif,b0c2aae85fb5e82218950e6656cbb095,1201631,satellite,True
VT229180,VT229180_satellite.tif,1f269a062e926911731d3a17d13e15dd,1366874,satellite,True
XW673236,XW673236_satellite.tif,7d4789a76dd7ca1e68c6aa1416dc7301,994294,satellite,True
PJ403509,PJ403509_satellite.tif,878e65928882f17d8a3d45d415e19a1a,1296674,satellite,True
SP485183,SP485183_satellite.tif,202d600f0f328c5e3781bc7ecb1b2c35,1495328,satellite,True
MM831541,MM831541_satellite.tif,2c14ed5fe91566f0284a43c9e5b751a3,1382980,satellite,True
ON953009,ON953009_satellite.tif,1a60fb108fd0f742149a042b2bffb127,994929,satellite,True
MA708738,MA708738_satellite.tif,623dbc05bef7e86cc42a0fd835099ee7,944006,satellite,True
UU789115,UU789115_satellite.tif,17a29d8d57d673018f897e26e55c41bb,1405348,satellite,True
BL246070,BL246070_satellite.tif,5e1934a2ff20341b90f3e2391a42c734,1114757,satellite,True
FL624957,FL624957_satellite.tif,c22b8bba896e4d48f2403147839840fc,1146206,satellite,True
QG465779,QG465779_satellite.tif,efb51f527dda7db64607e73d150e96a4,1418720,satellite,True
UE468959,UE468959_satellite.tif,e20df6396ff13ded6ea6dd4fa32dd489,936694,satellite,True
SK581801,SK581801_satellite.tif,bf20490cd0db6062d5951a892a79007f,1125446,satellite,True
ZE391860,ZE391860_satellite.tif,458c2c008bbc5542003d017c44cacd88,1159074,satellite,True
UP494812,UP494812_satellite.tif,4055a7e75b6176cf64ac9050f04c7a11,1366130,satellite,True
TV289136,TV289136_satellite.tif,3f3de91a9fb7507b65e980bef80eed1f,1085536,satellite,True
QY790912,QY790912_satellite.tif,7242dd3bb2f3e7854a191b35b1276ac9,956243,satellite,True
EW439818,EW439818_satellite.tif,8d5896615388730d6df5b70294012434,936831,satellite,True
SL712885,SL712885_satellite.tif,2a26fefcc1c35ad5a56e4ad220c9412b,941911,satellite,True
DP812321,DP812321_satellite.tif,cd48453e227fa23d16898170ad6f5980,1567042,satellite,True
YH909231,YH909231_satellite.tif,5a12da07ae573441dcd72a2ecf2b21b0,1568481,satellite,True
FX502740,FX502740_satellite.tif,8fff02d5d5ac4e7ad40665fcd7f58182,1077582,satellite,True
NC164934,NC164934_satellite.tif,bb596b6227567eaeb9a851eecb5fd6bb,1066963,satellite,True
DB987936,DB987936_satellite.tif,1b20d50ee1de928b22dd4651177585e0,1222523,satellite,True
OY492505,OY492505_satellite.tif,4773cb86e96717b4f095e4a22b2dc74d,1095937,satellite,True
OM239687,OM239687_satellite.tif,116a42a59b64d6eee2a106869c45f352,904997,satellite,True
PO811824,PO811824_satellite.tif,7f2aea2eee930e3966d386016dc8680f,887128,satellite,True
GX269963,GX269963_satellite.tif,d6391d6de36bbd28ebcda92429d1aa3f,767338,satellite,True
SA759675,SA759675_satellite.tif,c6fb7ef3f3693c0797f68a01c82f0e8c,933442,satellite,True
DG134853,DG134853_satellite.tif,630b72fe1866cc35304cdbdd3d29dd31,1138531,satellite,True
AL912002,AL912002_satellite.tif,9524e355d89f67a6235305bcadfe1da4,1079731,satellite,True
XX773429,XX773429_satellite.tif,19bd73a534a710064297bc5f91afe01b,1007341,satellite,True
GG698076,GG698076_satellite.tif,7395d4824ad588d9fd932a562c519068,946574,satellite,True
QL473801,QL473801_satellite.tif,834f6d7fd99e25abce28e2f910ce9dca,1163085,satellite,True
NU494388,NU494388_satellite.tif,55b3e4513a62d91bea12f6a502db4719,1083804,satellite,True
SC233370,SC233370_satellite.tif,676273030b94370a1da5ce009bae2d25,1260824,satellite,True
JD223655,JD223655_satellite.tif,d8e6110067386d83e651509146837b36,1504196,satellite,True
BT666795,BT666795_satellite.tif,117d2ea8a25896c7ac987e54e805c4c6,1559574,satellite,True
HJ968376,HJ968376_satellite.tif,3f03956fad3708cbc7495d79921919ff,1273444,satellite,True
WL171253,WL171253_satellite.tif,8ec2f463b47bf937497f5d9c5a4a975f,1306463,satellite,True
FJ178409,FJ178409_satellite.tif,1ff55edaa47c151defb0b8c7c80bb20c,1070446,satellite,True
HQ740939,HQ740939_satellite.tif,532552c1629fd832a01bf3566e0ec399,1524015,satellite,True
MT159399,MT159399_satellite.tif,22d1921f3b316da5e8849f8c11e65991,1329732,satellite,True
DS593856,DS593856_satellite.tif,a2d327dc2529e0e61441149abd90ea74,1328990,satellite,True
NI310251,NI310251_satellite.tif,c5e413c8d6e0963b1a46f5f6fffce5e0,1299136,satellite,True
YB246054,YB246054_satellite.tif,36251afba0f04a123feb5ba570349496,1578700,satellite,True
XK894133,XK894133_satellite.tif,c53662d56d606b1767c2cc1596cd1686,1015257,satellite,True
ST837244,ST837244_satellite.tif,ec007fda07dc41b1fe1291ed5c7d914d,1205488,satellite,True
ZB462645,ZB462645_satellite.tif,8aa10d159e464785aca7d320975325ad,1218465,satellite,True
NT875201,NT875201_satellite.tif,5d769f6062d23950e6e31572eab75cd4,1327710,satellite,True
CR602028,CR602028_satellite.tif,a952dd2f47a9e6eba3fa8c6f54451357,1492992,satellite,True
PQ336186,PQ336186_satellite.tif,c4fb3a05015275d7cc4e02edbaacec72,1194468,satellite,True
NP418157,NP418157_satellite.tif,5621a1d6547564b13d76fb9bff2991f1,709854,satellite,True
ZZ305703,ZZ305703_satellite.tif,57cdadb0ddc079a113a4c4d55ab97140,1480594,satellite,True
MV816801,MV816801_satellite.tif,53d3c65adbb5ee79e27a2fa3498f9f23,1606446,satellite,True
RP154673,RP154673_satellite.tif,99cc73d0fea85cada6134f8e9e658a3e,1334242,satellite,True
MW231320,MW231320_satellite.tif,9a0b2b6517963bcd5d7ac76c146fa8b8,978709,satellite,True
DT485570,DT485570_satellite.tif,213271b21ebe293d5de0152ae8acedb6,1107173,satellite,True
KN160736,KN160736_satellite.tif,7f07410da7c3ab8c2afce4ea61df8d95,1044890,satellite,True
CS110537,CS110537_satellite.tif,2755c4a3a336392fce22d080086c16f5,1404025,satellite,True
XY946971,XY946971_satellite.tif,7c94e6b3f6b8fe8186ba7bf4ad856321,1237404,satellite,True
BK466652,BK466652_satellite.tif,7cc66759e31b2b18c56384d8433b48ae,1312592,satellite,True
HJ236017,HJ236017_satellite.tif,1e55a880008c6ae393908fb2af4b9c5c,987622,satellite,True
PV228320,PV228320_satellite.tif,c1cfcdda7c652dfd8e95001830f04846,1096791,satellite,True
CI670054,CI670054_satellite.tif,00e24b1de183917fd89554c4f63da8c4,1055670,satellite,True
WX952937,WX952937_satellite.tif,b61b0dfcf1efd3fe9498ec5b8f492876,1743679,satellite,True
HO847775,HO847775_satellite.tif,e8393b06f36fb84dc2d24483f1ac25aa,1265825,satellite,True
LY678190,LY678190_satellite.tif,acea113ef8ca6db6e4ad5c2548bc9a9a,1624760,satellite,True
UH652436,UH652436_satellite.tif,e731ad00d3e4baa71ebd2eb5ef90007e,1328127,satellite,True
KW667719,KW667719_satellite.tif,ae383a3ba444695b737cfdacbd885135,1379802,satellite,True
